     0       0.00000    0.1000
     1     538.40698    0.1000
     1    1174.17786    0.1000
     1     251.41240    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     181.00960    0.1000
     0       0.00000    0.1000
     1     797.47009    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     994.78168    0.1000
     0       0.00000    0.1000
     1    1282.43835    0.1000
     1    1273.27466    0.1000
     1    1298.79980    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     423.77417    0.1000
     1     448.21509    0.1000
     1     435.82709    0.1000
     0       0.00000    0.1000
     1     442.35892    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1    1154.87585    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     335.18689    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     525.38580    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     228.23169    0.1000
     1     403.08740    0.1000
     1     420.71509    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     1     368.72201    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
     0       0.00000    0.1000
